entry_id,Publisher Name,Keyword,Match Type,Campaign,Keyword Group,Category,Bid Strategy,Status,Search Engine Bid,Impressions,Avg. Pos.,Avg. Cost per Click,Clicks
mkt_1065,Google - US,uk tickets,Broad,Google_Yearlong 2006,Google|UK,uncategorized,Position 5-10 Bid Strategy,Paused,$10.00 ,403,1.35,$5.71 ,11
mkt_1066,Google - US,european cheap ticket,Broad,Google_Yearlong 2006,Google|Europe,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,33,2.36,$0.95 ,1
mkt_1067,Google - Global,newark to paris,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Unavailable,$5.00 ,173,1.61,$1.73 ,19
mkt_1068,Yahoo - US,trip to nice,Standard,French Destinations,Nice,uncategorized,,Live,$6.25 ,136,1,$0.61 ,2
mkt_1069,Yahoo - US,paris france airport,Standard,Paris & France Terms,Paris,uncategorized,,Live,$6.25 ,408,1.34,$0.65 ,2
mkt_107,Yahoo - US,germany airline,Advanced,Western Europe Destinations,Germany,uncategorized,,Paused,$6.25 ,45,2.77,$2.93 ,1
mkt_1070,MSN - Global,airfrance deals,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,4,1,$0.10 ,1
mkt_1071,Google - US,venice airfares,Broad,Google_Yearlong 2006,Google|Venice,venice,Position 5-10 Bid Strategy,Paused,$6.25 ,63,1.75,$2.80 ,5
mkt_1072,Yahoo - US,international air fare,Advanced,Geo Targeted Atlanta,International Atlanta,uncategorized,,Paused,$6.25 ,355,3.6,$3.11 ,6
mkt_1073,Google - US,ticket to france,Broad,Paris & France Terms,France,uncategorized,Pos 3-6,Paused,$10.00 ,"1,139",1.57,$3.72 ,114
mkt_1074,MSN - US,france airfare,Broad,Air France Brand & French Destinations,France,uncategorized,,Live,$0.00 ,248,1.86,$2.30 ,17
mkt_1075,Google - US,paris cheap airfares,Broad,Geo Targeted New York,New York to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,26,1.15,$2.50 ,7
mkt_1076,Google - US,turkey cheap tickets,Broad,Google_Yearlong 2006,Google|Turkey,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,5,1.2,$0.88 ,1
mkt_1077,Yahoo - US,rome ticket,Advanced,Geo Targeted Houston,Houston to Rome Sale,uncategorized,,Live,$6.25 ,494,1,$0.99 ,1
mkt_1078,Yahoo - US,turkey plane ticket,Advanced,Western Europe Destinations,Turkey,uncategorized,,Live,$6.25 ,40,1.65,$1.41 ,6
mkt_1079,Yahoo - US,lyon france airport,Standard,French Destinations,Lyon,uncategorized,,Live,$6.25 ,37,1.02,$0.46 ,2
mkt_108,Yahoo - US,cheapest flight to france,Standard,Paris & France Terms,France,uncategorized,,Live,$6.25 ,31,1,$1.07 ,3
mkt_1080,Overture - US,flight to madrid,Advanced,Unassigned,Unassigned,flight,Position 5-10 Bid Strategy,Paused,$1.48 ,"20,883",1.02,$0.85 ,605
mkt_1081,Google - US,germany flight,Broad,Google_Yearlong 2006,Google|Germany,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"2,851",1.83,$1.66 ,83
mkt_1082,Overture - Global,france travel,Advanced,Unassigned,Unassigned,france,,Sent,$8.75 ,"8,342,415",1.33,$1.25 ,"4,672"
mkt_1083,Google - US,barcelona flights,Broad,Geo Targeted Boston,Boston to Barcelona Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,28,1.62,$2.02 ,2
mkt_1084,Google - US,delhi ticket,Broad,Google_Yearlong 2006,Google|Delhi,delhi,Position 5-10 Bid Strategy,Paused,$6.25 ,534,1.04,$1.77 ,31
mkt_1085,Overture - US,tel aviv,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Paused,$11.25 ,"5,483",1.46,$0.76 ,137
mkt_1086,Google - US,italy plane ticket,Broad,Western Europe Destinations,Italy,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,97,5.47,$0.61 ,4
mkt_1087,Google - US,turkey travel,Broad,Google_Yearlong 2006,Google|Turkey,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"23,176",2.17,$3.33 ,485
mkt_1088,Google - US,italy airfare,Broad,Geo Targeted DC,DC to Italy Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,16,1.44,$2.85 ,6
mkt_1089,Google - Global,flights to brussels,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unavailable,$11.25 ,267,1,$2.65 ,5
mkt_109,Google - US,paris airline,Broad,Geo Targeted Philadelphia,Philadelphia to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,4,2.75,$2.81 ,3
mkt_1090,Google - US,rome airports,Broad,Western Europe Destinations,Rome,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"2,806",6.39,$0.36 ,13
mkt_1091,Google - US,paris cheap ticket,Broad,Geo Targeted Seattle,Seattle to Paris Sale,uncategorized,Position 2-5 Bid Strategy,Paused,$5.00 ,24,1.88,$2.91 ,2
mkt_1092,Google - US,flights - exact,Broad,Google_Yearlong 2006,Google|Flights Relaunch,uncategorized,Position 5-10 Bid Strategy,Unavailable,$7.50 ,"5,792",3.76,$1.74 ,139
mkt_1093,Yahoo - US,international airline,Advanced,Geo Targeted Detroit,International Detroit,uncategorized,,Paused,$6.25 ,76,1.33,$1.75 ,5
mkt_1094,Google - US,venice cheap airfare,Broad,Geo Targeted New York,New York to Venice Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$2.09 ,1
mkt_1095,Google - US,airfrance paris flight,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Live,$10.00 ,12,1,$0.96 ,6
mkt_1096,Google - US,cologne cheap flights,Broad,Google_Yearlong 2006,Google|Cologne,cologne,Position 5-10 Bid Strategy,Paused,$6.25 ,61,1.04,$2.11 ,1
mkt_1097,MSN - Global,paris trip,Broad,Air France Brand & French Destinations,Paris,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,158,3.36,$2.63 ,8
mkt_1098,Overture - US,airline ticket to italy,Advanced,Unassigned,Unassigned,italy,Position 1-4 Bid Strategy,Paused,$1.00 ,"5,875",2.01,$0.92 ,142
mkt_1099,Google - Global,france trip,Broad,Air France Brand & French Destinations,France,uncategorized,,Paused,$5.00 ,952,1.65,$2.90 ,54
mkt_110,Yahoo - US,cheap international airplane tickets,Advanced,Geo Targeted Atlanta,Cheap International Atlanta,uncategorized,,Paused,$6.25 ,19,1.42,$6.01 ,1
mkt_1100,Google - US,paris airline tickets,Broad,Geo Targeted Miami,Miami to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,3,1,$1.63 ,1
mkt_1101,Google - US,cont:google_yearlong 2006::google|athens,N/A,Google_Yearlong 2006,Google|Athens,uncategorized,,Unavailable,$7.50 ,585,3.56,$0.31 ,7
mkt_1102,Google - US,flight to venice,Broad,Western Europe Destinations,Venice,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,331,5.7,$1.41 ,15
mkt_1103,MSN - US,france flights,Broad,Air France Brand & French Destinations,France,uncategorized,,Live,$0.00 ,494,1.39,$3.06 ,13
mkt_1104,Google - US,rome fares,Broad,Geo Targeted Boston,Boston to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,6,1.5,$5.50 ,2
mkt_1105,Overture - US,airline ticket,Standard,Unassigned,Unassigned,airline,Position 1-4 Bid Strategy,Unavailable,$7.50 ,"4,492,536",2.98,$1.27 ,"34,012"
mkt_1106,Overture - Global,airfare paris france,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.70 ,771,1.51,$1.15 ,62
mkt_1107,Google - US,florence airfare,Broad,Western Europe Destinations,Florence,uncategorized,Position 5-10 Bid Strategy,Unavailable,$0.00 ,334,4.64,$1.41 ,9
mkt_1108,Google - Global,bordeaux airfares,Broad,Air France Global Campaign,Bordeaux,bordeaux,Position 1- 3,Unavailable,$1.25 ,43,1.4,$0.75 ,1
mkt_1109,Yahoo - US,marseille airfares,Standard,French Destinations,Marseille,uncategorized,,Live,$6.25 ,223,1.18,$0.55 ,2
mkt_111,Google - US,paris fare,Broad,Geo Targeted Los Angeles,Los Angeles to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,36,1.39,$2.93 ,1
mkt_1110,Google - US,book air france,Broad,Air France Branded,Air France Brand,uncategorized,Position 1 -2 Target,Live,$0.53 ,379,1.43,$1.53 ,25
mkt_1111,Overture - US,airfare ticket,Standard,Unassigned,Unassigned,airfaregeneral,Position 5-10 Bid Strategy,Paused,$0.66 ,"10,484",2.57,$1.11 ,140
mkt_1112,Google - US,france airfare,Broad,Geo Targeted Detroit,Detroit to France Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,10,1.1,$1.41 ,1
mkt_1113,Overture - Global,air france airway,Standard,Unassigned,Unassigned,airfrance,Position 1-2 Target,Paused,$0.15 ,864,5.41,$0.18 ,15
mkt_1114,Google - US,france tickets,Broad,Geo Targeted Miami,Miami to France Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,54,2.42,$3.53 ,2
mkt_1115,Google - US,spain airfare,Broad,Google_Yearlong 2006,Google|Spain,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,435,1.86,$1.78 ,28
mkt_1117,Yahoo - US,cheap international tickets,Advanced,Geo Targeted Atlanta,Cheap International Atlanta,uncategorized,,Paused,$6.25 ,13,1,$1.91 ,2
mkt_1118,Yahoo - US,cologne airport,Advanced,Western Europe Destinations,Cologne,uncategorized,,Paused,$6.25 ,65,1.31,$1.94 ,1
mkt_1119,Overture - US,ticket to france,Standard,Unassigned,Unassigned,france,Position 2-5 Bid Strategy,Paused,$1.26 ,296,2.37,$0.70 ,10
mkt_112,Yahoo - US,europe airfare,Advanced,Geo Targeted Los Angeles,Europe Los Angeles,uncategorized,,Paused,$6.25 ,11,2.73,$2.91 ,2
mkt_1120,Overture - US,cheap travel paris,Standard,Unassigned,Unassigned,paris,Position 2-5 Bid Strategy,Paused,$0.64 ,392,3.24,$1.23 ,5
mkt_1121,Overture - US,hamburg airport,Advanced,Unassigned,Unassigned,hamburg,Position 5-10 Bid Strategy,Paused,$1.26 ,573,1.88,$0.86 ,5
mkt_1122,Yahoo - US,international ticket,Advanced,Geo Targeted Chicago,International Chicago,uncategorized,,Live,$6.25 ,43,1.81,$1.81 ,5
mkt_1123,MSN - Global,visit paris,Broad,Air France Brand & French Destinations,Paris,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,669,2.04,$2.12 ,9
mkt_1124,Google - US,france airport,Broad,Geo Targeted Chicago,Chicago to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,8,1.25,$1.11 ,1
mkt_1125,Google - US,paris airfares,Broad,Geo Targeted Miami,Miami to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,4,4.5,$3.69 ,1
mkt_1126,Overture - US,greece airline,Advanced,Unassigned,Unassigned,greece,Position 5-10 Bid Strategy,Paused,$0.38 ,"2,693",4.24,$0.43 ,44
mkt_1127,Google - Global,zurich airfare,Broad,Air France Global Campaign,Zurich,zurich,Position 1- 3,Unavailable,$11.25 ,144,1,$1.33 ,3
mkt_1128,Google - US,switzerland cheap flights,Broad,Google_Yearlong 2006,Google|Switzerland,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,36,1.48,$5.38 ,1
mkt_1129,Yahoo - US,pisa flight,Advanced,Geo Targeted Boston,Boston to Pisa Sale,uncategorized,,Paused,$6.25 ,63,1,$0.69 ,2
mkt_113,Google - US,venice cheap tickets,Broad,Geo Targeted New York,New York to Venice Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,2,1,$1.79 ,1
mkt_1130,Google - Global,marseille airline,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unavailable,$1.25 ,306,1.23,$1.33 ,3
mkt_1131,Google - US,france cheap flights,Broad,Geo Targeted DC,DC to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,20,1.06,$1.48 ,2
mkt_1132,Google - US,marseille airlines,Broad,French Destinations,Marseille,uncategorized,Position 2-5 Bid Strategy,Paused,$10.00 ,93,2.52,$1.39 ,3
mkt_1133,Overture - US,stuttgart airport,Advanced,Unassigned,Unassigned,stuttgart,Position 5-10 Bid Strategy,Paused,$0.36 ,711,3.9,$0.33 ,1
mkt_1134,Google - US,seville flights,Broad,Geo Targeted DC,DC to Seville Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,16,1.36,$2.15 ,1
mkt_1135,Google - Global,flights to vienna,Broad,Air France Global Campaign,Vienna,vienna,Position 1- 3,Unavailable,$11.25 ,160,1,$7.09 ,1
mkt_1136,Google - US,madrid flights,Broad,Geo Targeted Philadelphia,Philadelphia to Madrid Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,27,1.26,$2.75 ,1
mkt_1137,Google - US,madrid cheap tickets,Broad,Google_Yearlong 2006,Google|Madrid,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,39,2.67,$4.09 ,1
mkt_1138,Overture - Global,miami airfare,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,181,1.03,$1.11 ,4
mkt_1139,MSN - US,paris airfares,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Live,$0.00 ,"1,840",1.25,$5.14 ,11
mkt_114,Google - US,greece flights,Broad,Geo Targeted Detroit,Detroit to Greece Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,89,2.91,$1.56 ,1
mkt_1140,Yahoo - US,air france discount ticket,Standard,Paris & France Terms,France Branded,uncategorized,,Live,$6.25 ,30,1.53,$0.97 ,3
mkt_1141,Google - Global,airfrance airline,Broad,Air France Global Campaign,Air France,airfrance,Position 1- 3,Unavailable,$2.50 ,269,1.23,$0.78 ,10
mkt_1142,Google - US,frankfurt airport,Broad,Google_Yearlong 2006,Google|Frankfurt,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,877,1.05,$4.08 ,3
mkt_1143,Google - Global,manchester flights,Broad,Air France Global Campaign,Manchester,manchester,Position 1- 3,Unavailable,$11.25 ,"1,140",1,$1.83 ,3
mkt_1144,Overture - Global,flight to limoges,Standard,Unassigned,Unassigned,limoges,Position 1-2 Target,Paused,$0.61 ,780,1.79,$0.65 ,7
mkt_1145,Overture - Global,orlando to paris,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.73 ,622,2.24,$0.51 ,8
mkt_1146,Google - US,nice airfare,Broad,French Destinations,Nice,uncategorized,Position 2-5 Bid Strategy,Live,$10.00 ,195,1.03,$1.49 ,41
mkt_1147,Yahoo - US,cologne travel,Advanced,Western Europe Destinations,Cologne,uncategorized,,Paused,$6.25 ,134,1.01,$1.08 ,1
mkt_1148,Google - US,florence airline,Broad,Geo Targeted San Francisco,San Francisco to Florence Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,1,1,$2.98 ,1
mkt_1149,Yahoo - US,france flight,Advanced,Geo Targeted Los Angeles,Los Angeles to France Sale,uncategorized,,Live,$6.25 ,241,1,$3.95 ,1
mkt_115,Google - US,paris air flight,Broad,Geo Targeted Seattle,Seattle to Paris Sale,uncategorized,Position 2-5 Bid Strategy,Paused,$5.00 ,21,1.57,$2.15 ,3
mkt_1150,Google - US,geneva airfares,Broad,Google_Yearlong 2006,Google|Geneva,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,5,1.4,$1.94 ,1
mkt_1151,Overture - Global,air france ca,Standard,Unassigned,Unassigned,airfrance,,Live,$7.50 ,56,0.96,$0.13 ,4
mkt_1152,Google - US,rome flights,Broad,Geo Targeted San Francisco,San Francisco to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,22,1.23,$3.54 ,3
mkt_1153,Google - US,greece cheap flight,Broad,Western Europe Destinations,Greece,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,389,4.55,$1.75 ,10
mkt_1154,Google - Global,paris fare,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Unavailable,$5.00 ,"1,386",1.47,$2.54 ,147
mkt_1155,Google - US,fly to london,Broad,Google_Yearlong 2006,Google|London,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,116,2.47,$2.02 ,5
mkt_1156,Google - US,france cheap airline,Broad,Geo Targeted Boston,Boston to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,3,1.67,$1.84 ,1
mkt_1157,Overture - US,airline ticket reservation,Standard,Unassigned,Unassigned,airlinegeneral,Position 5-10 Bid Strategy,Paused,$0.63 ,"2,728",3.34,$1.07 ,11
mkt_1158,Google - US,paris tickets,Broad,Paris & France Terms,Paris,uncategorized,Position 5-10 Bid Strategy,Paused,$10.00 ,"6,534",1.93,$3.06 ,164
mkt_1159,Overture - US,airline deal ticket,Standard,Unassigned,Unassigned,airlinegeneral,Position 5-10 Bid Strategy,Paused,$0.70 ,"5,134",2.85,$2.25 ,14
mkt_116,Google - US,rome plane ticket,Broad,Google_Yearlong 2006,Google|Rome,italy,Position 5-10 Bid Strategy,Paused,$6.25 ,6,1.17,$1.89 ,1
mkt_1160,Google - US,paris airfare deal,Broad,Geo Targeted New York,New York to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,2,1,$2.33 ,2
mkt_1161,Yahoo - US,venice cheap ticket,Standard,Western Europe Destinations,Venice,uncategorized,,Live,$6.25 ,5,1,$1.10 ,1
mkt_1162,Yahoo - US,airfrance.ca,Advanced,Air France Branded,Air France Website,uncategorized,,Live,$7.50 ,821,1.3,$0.52 ,64
mkt_1163,MSN - US,ticket to france,Broad,Air France Brand & French Destinations,France,uncategorized,,Live,$0.00 ,198,1.11,$1.15 ,14
mkt_1164,Overture - US,chicago to barcelona,Advanced,Unassigned,Unassigned,barcelona,Position 5-10 Bid Strategy,Paused,$0.75 ,177,1.61,$0.59 ,2
mkt_1165,Yahoo - US,international flight,Advanced,Geo Targeted Detroit,International Detroit,uncategorized,,Paused,$6.25 ,367,1.12,$1.12 ,36
mkt_1166,Google - US,paris airline tickets,Broad,Geo Targeted Seattle,Seattle to Paris Sale,uncategorized,Position 2-5 Bid Strategy,Paused,$5.00 ,56,1.86,$1.75 ,9
mkt_1167,Yahoo - US,france airfare,Advanced,Geo Targeted Atlanta,Atlanta to France Sale,uncategorized,,Paused,$6.25 ,1,1,$2.70 ,1
mkt_1168,Yahoo - US,european travel,Advanced,Western Europe Destinations,Europe,uncategorized,,Paused,$6.25 ,"3,254",1.38,$3.74 ,28
mkt_1169,Google - US,[london cheap flights],Exact,Western Europe Destinations,London,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,2,1,$2.80 ,1
mkt_117,Google - US,france airlines,Broad,Geo Targeted Los Angeles,Los Angeles to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,229,1.71,$0.69 ,6
mkt_1170,Google - US,london airfares,Broad,Google_Yearlong 2006,Google|London,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,87,2.67,$1.59 ,6
mkt_1171,Google - US,uk airline,Broad,Western Europe Destinations,UK,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,67,1.8,$4.73 ,1
mkt_1172,Google - Global,paris cheap flights,Broad,Air France Global Campaign,Paris,paris,Position 1- 3,Unavailable,$1.25 ,"38,390",1.31,$1.10 ,967
mkt_1173,Google - US,air france to florence,Broad,Western Europe Destinations,Florence Branded,uncategorized,Position 5-10 Bid Strategy,Unavailable,$0.00 ,105,3.68,$0.85 ,13
mkt_1174,Google - US,france fares,Broad,Geo Targeted Miami,Miami to France Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,15,1.47,$2.49 ,2
mkt_1175,Yahoo - US,italy airline,Advanced,Western Europe Destinations,Italy,uncategorized,,Live,$0.78 ,658,5,$0.61 ,15
mkt_1176,MSN - Global,nice tickets,Broad,Air France Brand & French Destinations,Nice,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,35,1.2,$0.78 ,2
mkt_1177,Google - US,florence cheap flights,Broad,Google_Yearlong 2006,Google|Florence,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,831,1.54,$1.82 ,22
mkt_1178,Google - US,spain airline,Broad,Google_Yearlong 2006,Google|Spain,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"2,423",1.66,$1.58 ,84
mkt_1179,Google - US,italy air ticket,Broad,Geo Targeted San Francisco,San Francisco to Italy Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,6,1.5,$1.86 ,1
mkt_118,Google - US,delhi travel,Broad,Google_Yearlong 2006,Google|Delhi,delhi,Position 5-10 Bid Strategy,Paused,$6.25 ,"1,408",1.05,$1.62 ,20
mkt_1180,Overture - US,rabat,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Paused,$11.25 ,323,3.09,$0.54 ,12
mkt_1181,Google - US,european fares,Broad,Western Europe Destinations,Europe,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,67,1.34,$3.03 ,1
mkt_1182,Google - US,rome cheap flights,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,24,1.04,$2.66 ,7
mkt_1183,Yahoo - US,fly to nice,Standard,French Destinations,Nice,uncategorized,,Live,$6.25 ,47,1,$1.06 ,2
mkt_1184,Overture - US,air fare ticket,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.45 ,"2,114",3.59,$1.22 ,17
mkt_1185,Google - US,paris express,Broad,Paris & France Terms,Paris Xpress,uncategorized,,Live,$7.50 ,"1,246",1.37,$3.57 ,13
mkt_1186,Google - US,uk airfares,Broad,Western Europe Destinations,UK,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,48,1.21,$1.94 ,3
mkt_1187,Overture - Global,fly to france,Advanced,Unassigned,Unassigned,france,Position 1-2 Target,Sent,$0.29 ,991,6.25,$0.62 ,28
mkt_1188,Google - US,lyon airfare,Broad,French Destinations,Lyon,uncategorized,Postiion 1-4 Bid Strategy,Paused,$10.00 ,7,1.57,$1.05 ,1
mkt_1189,Google - US,france cheap air fare,Broad,Geo Targeted New York,New York to France Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,9,1,$1.75 ,1
mkt_119,Google - US,rome airline ticket,Broad,Geo Targeted Houston,Houston to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,6,1,$1.16 ,1
mkt_1190,Overture - US,air ticket special,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.14 ,107,4.69,$0.15 ,1
